t,noisy_x,noisy_y,nn_x,nn_y
0.320106702234078,2.04705287649663,-0.1703276609188879,1.9619719,-0.25641882
0.3301100366788929,1.885147470979743,-0.3620062598710139,1.9581201,-0.2599448
0.3401133711237079,2.063208242943574,-0.3245341877081569,1.9542733,-0.26344693
0.3501167055685228,1.7401844330214595,-0.4688884341234877,1.9504335,-0.26692402
0.3601200400133377,1.7906159417564385,-0.2272578015377885,1.9466001,-0.27037585
0.3701233744581527,1.9468657785556245,-0.2010818060575354,1.942774,-0.27380097
0.3801267089029676,1.8583547185050304,-0.2835886882379327,1.9389554,-0.2771994
0.3901300433477825,2.0131952518368497,-0.3563850281955963,1.9351443,-0.2805704
0.4001333777925975,1.98476123447639,-0.4117895863241088,1.9313409,-0.2839123
0.4101367122374124,1.8586500882982315,-0.3721889738464475,1.9275457,-0.28722465
0.4201400466822274,1.7305711594337974,-0.2442254970206495,1.9237584,-0.2905079
0.4301433811270423,1.8363521676749857,-0.3176611877690473,1.9199802,-0.29376113
0.4401467155718572,1.9756671309991036,-0.2547456289856297,1.9162099,-0.29698288
0.4501500500166722,2.0001334252574106,-0.3386192316605029,1.9124479,-0.30017364
0.4601533844614871,1.8335800470948385,-0.3378612224914633,1.9086946,-0.30333412
0.470156718906302,1.6407030496760289,-0.5449681304487837,1.9049492,-0.30646074
0.480160053351117,1.692106639985128,-0.4794312819802786,1.9012133,-0.30955637
0.4901633877959319,1.9471666721229903,-0.4675587206757937,1.8974847,-0.3126186
0.5001667222407469,1.8271463261851029,-0.1386990393502278,1.8937643,-0.31564796
0.5101700566855618,1.8270831080867715,-0.224760232432243,1.8900515,-0.31864512
0.5201733911303767,1.737114460541372,-0.3679692261131834,1.8863462,-0.3216089
0.5301767255751917,1.7312712011938556,-0.3897400326897282,1.882648,-0.32453907
0.5401800600200066,1.9964216714615584,-0.5996836149758389,1.8789574,-0.3274356
0.5501833944648216,1.9321238221552104,-0.3065973956875364,1.8752735,-0.33029997
0.5601867289096365,1.7744064771469703,-0.5608115589829921,1.8715954,-0.33313
0.5701900633544514,1.8709010936573744,-0.4249464935948571,1.8679234,-0.33592808
0.5801933977992664,1.891519930018796,-0.3438406159221962,1.8642569,-0.33869207
0.5901967322440813,2.0934064253330504,-0.3845953316816496,1.8605958,-0.34142292
0.6002000666888962,1.6961204492442084,-0.3233534193195317,1.8569394,-0.3441218
0.6102034011337112,1.879134568089995,-0.1479001330772874,1.8532869,-0.3467878
0.6202067355785261,1.967876375254931,-0.2997633164032294,1.8496387,-0.3494221
0.6302100700233411,2.058564492095261,-0.5331077864702025,1.8459941,-0.35202396
0.640213404468156,1.7395505593615002,-0.4952641384424738,1.8423526,-0.35459387
0.6502167389129709,1.773471021116962,-0.5642515455766959,1.8387133,-0.3571335
0.6602200733577859,1.9236294150129472,-0.3925407256674357,1.8350767,-0.35964143
0.6702234078026008,1.604135293920998,-0.5129920392449663,1.8314419,-0.3621186
0.6802267422474157,1.8681680656374329,-0.2363745157048657,1.8278083,-0.36456692
0.6902300766922307,2.1170207566195107,0.0735557950527401,1.8241757,-0.3669852
0.7002334111370456,1.87602815172144,-0.5133773719248474,1.8205442,-0.3693744
0.7102367455818606,1.4904009805909175,-0.3262072464388453,1.8169123,-0.37173474
0.7202400800266755,1.68459360606042,-0.4300802998806908,1.8132825,-0.37406695
0.7302434144714904,1.7110328464113302,-0.390304695174846,1.8096514,-0.37637222
0.7402467489163054,1.9590428286216452,-0.3470358805599858,1.8060201,-0.3786503
0.7502500833611203,1.7716349085553345,-0.5273472026892724,1.8023883,-0.38090217
0.7602534178059352,1.540498022433831,-0.4463512620657399,1.7987562,-0.38312805
0.7702567522507502,1.7798894760037485,-0.1096225503923847,1.7951235,-0.38532865
0.7802600866955651,1.8037405673227536,-0.2288101349284318,1.7914898,-0.3875047
0.7902634211403801,1.705533784305921,-0.5553747224755211,1.7878557,-0.3896569
0.800266755585195,1.631875614759588,-0.4878332169616661,1.7842208,-0.3917855
0.8102700900300099,2.092114746232749,-0.5036778749567291,1.7805852,-0.39389193
0.8202734244748249,1.8948046552476716,-0.5173335772294723,1.7769488,-0.39597666
0.8302767589196398,1.9049399854118343,-0.3255810247522213,1.7733132,-0.39803874
0.8402800933644547,1.7378668191998232,-0.390872253807663,1.7696767,-0.40008152
0.8502834278092697,1.6592884686949343,-0.3192867766144273,1.7660397,-0.40210354
0.8602867622540846,1.6853888022485828,-0.5714842170472921,1.7624043,-0.40410602
0.8702900966988996,1.558060901026226,-0.3632074074347062,1.7587683,-0.40609014
0.8802934311437145,1.9827158756668544,-0.3665560722058115,1.7551335,-0.40805614
0.8902967655885294,1.7241424471670963,-0.3491475648642128,1.7515001,-0.41000473
0.9003001000333444,1.9339097428735557,-0.3605887067560768,1.7478687,-0.41193712
0.9103034344781592,1.6724268731085603,-0.2290357646837075,1.7442393,-0.41385376
0.9203067689229742,1.7944210002455394,-0.1661075194873325,1.7406107,-0.4157542
0.9303101033677892,1.7536192835912745,-0.5816424390902324,1.7369859,-0.41764057
0.940313437812604,1.516921730722251,-0.1518438368870122,1.7333642,-0.4195131
0.9503167722574192,1.9766917687955123,-0.4279320811438293,1.7297455,-0.42137253
0.960320106702234,1.6566448145607031,-0.1833194077844765,1.7261298,-0.42321956
0.9703234411470488,1.544031655096168,-0.5382880832759578,1.7225187,-0.42505467
0.980326775591864,1.8025376006484608,-0.4648243466218399,1.7189113,-0.42687857
0.9903301100366788,1.7012047377206243,-0.4317165685899179,1.7153078,-0.42869246
1.0003334444814935,1.7485278775613973,-0.1976568533033766,1.7117094,-0.4304973
1.010336778926309,1.7073822251253823,-0.3137801867851338,1.7081144,-0.43229306
1.0203401133711236,1.3821554553439004,-0.4192839417489754,1.7045244,-0.43408048
1.0303434478159386,1.5590673662651322,-0.596417042735246,1.7009381,-0.43586123
1.0403467822607535,1.5496834064425196,-0.4653466489447487,1.697357,-0.43763483
1.0503501167055684,1.814629575448425,-0.6158346533537498,1.6937789,-0.43940318
1.0603534511503834,1.6776602842339372,-0.4911637502642355,1.6902041,-0.441167
1.0703567855951983,1.6197192478909104,-0.2698026370943696,1.686632,-0.44292676
1.0803601200400132,1.745375312678997,-0.2213003620936205,1.6830634,-0.44468296
1.0903634544848282,1.6372529077569729,-0.5280114309177026,1.6794955,-0.44643652
1.1003667889296431,1.6226035172293296,-0.3889720733169051,1.6759286,-0.4481889
1.110370123374458,1.6784045775333332,-0.5897483421161933,1.6723621,-0.4499408
1.120373457819273,1.6612107613042613,-0.3946167983200947,1.6687928,-0.45169246
1.130376792264088,2.0209594347978874,-0.1491030371509473,1.6652228,-0.45344555
1.1403801267089029,1.5110350011445726,-0.4755340619801003,1.6616478,-0.45520103
1.1503834611537178,1.4151703382242584,-0.522847966412115,1.6580684,-0.45695865
1.1603867955985327,1.6776743008965076,-0.2551981314860009,1.6544818,-0.45872104
1.1703901300433477,1.5165994766351922,-0.5360516770326088,1.6508865,-0.46048796
1.1803934644881626,1.2994780579389682,-0.4642031805351126,1.6472818,-0.46226037
1.1903967989329776,1.4577981410804115,-0.5211140139799111,1.643663,-0.46403968
1.2004001333777925,1.48119954262889,-0.4577537492179885,1.6400313,-0.46582735
1.2104034678226074,1.3446171958017974,-0.6656090967220709,1.6363823,-0.46762407
1.2204068022674224,1.9231907152003325,-0.6406255605305924,1.6327137,-0.4694301
1.230410136712237,1.4347923518026406,-0.1739571921944448,1.6290239,-0.47124708
1.2404134711570522,2.0305560854214915,-0.627233736750832,1.6253092,-0.473076
1.2504168056018672,1.5350236917390276,-0.4022927149755285,1.6215682,-0.47491848
1.260420140046682,1.845009820825914,-0.6036050332193557,1.6177969,-0.4767753
1.270423474491497,1.5443366472579476,-0.3410497350968752,1.6139932,-0.4786464
1.280426808936312,1.6417452812315672,-0.5161715391375357,1.6101538,-0.48053563
1.290430143381127,1.5518377395378458,-0.6681045173544398,1.6062748,-0.48244178
1.300433477825942,1.531544564788814,-0.5039749748682207,1.6023546,-0.4843663
1.3104368122707568,1.5974340272509864,-0.5494877771224587,1.5983888,-0.4863118
1.3204401467155715,1.628655549560784,-0.3164787753867399,1.5943748,-0.48827899
1.330443481160387,1.5765335298103087,-0.4178462476697114,1.5903093,-0.49026668
1.3404468156052016,1.5564647340074051,-0.4728472373477225,1.586188,-0.49228036
1.3504501500500166,1.4355077668617164,-0.4276631134762465,1.5820075,-0.49431765
1.3604534844948315,1.524376045508813,-0.1634670974792323,1.5777658,-0.4963807
1.3704568189396464,1.770177129380102,-0.4218987754643062,1.5734583,-0.49847305
1.3804601533844614,1.4148972261193506,-0.6489998289930501,1.569083,-0.5005938
1.3904634878292763,1.7031859658563713,-0.4451176445912391,1.5646347,-0.50274503
1.4004668222740912,1.591671284865409,-0.748640075018253,1.5601116,-0.50492775
1.4104701567189062,1.6538770560490683,-0.4212421845306556,1.5555097,-0.5071441
1.4204734911637211,1.3432841579192571,-0.5626186287134952,1.5508261,-0.5093945
1.430476825608536,1.5444694820822469,-0.486536901698706,1.5460577,-0.51168096
1.440480160053351,1.4561247127221362,-0.5124802676413686,1.5412017,-0.5140048
1.450483494498166,1.4571672930388777,-0.4766566224386778,1.5362551,-0.516369
1.4604868289429809,1.7106758840677168,-0.8871583998994136,1.5312153,-0.51877296
1.4704901633877958,1.4493870625824352,-0.4783368877022794,1.5260805,-0.52121985
1.4804934978326107,1.5242501747246022,-0.5632913809769895,1.5208476,-0.5237099
1.4904968322774257,1.211252864327567,-0.4610325060138206,1.5155154,-0.5262455
1.5005001667222406,1.7287469096711008,-0.7430767553410653,1.5100801,-0.5288292
1.5105035011670556,1.5940746123332263,-0.5650810377842326,1.5045424,-0.53146136
1.5205068356118705,1.4501301619481777,-0.6765816698716758,1.4989,-0.53414476
1.5305101700566854,1.4039607337136577,-0.3265257309281452,1.4931518,-0.5368794
1.5405135045015004,1.5362992926602752,-0.2646130759033184,1.4872959,-0.5396694
1.550516838946315,1.620255683865887,-0.4615670860902098,1.4813339,-0.5425159
1.5605201733911302,1.6999475547365075,-0.4645952880046573,1.4752643,-0.545421
1.5705235078359452,1.5572391799924263,-0.5779890325599937,1.4690875,-0.548386
1.58052684228076,1.4376760145785992,-0.641222118845358,1.4628037,-0.5514127
1.590530176725575,1.5707540283384918,-0.7165063701415386,1.4564139,-0.5545045
1.60053351117039,1.5342598763029949,-0.571559012644663,1.4499184,-0.55766284
1.610536845615205,1.587153337673375,-0.4335809227112975,1.4433193,-0.5608901
1.62054018006002,1.6790896664768629,-0.4398955407665391,1.4366192,-0.56418717
1.6305435145048348,1.1646801401253104,-0.5629069400792063,1.4298179,-0.56755793
1.6405468489496495,1.219144935159142,-0.6340111194936929,1.4229192,-0.57100356
1.650550183394465,1.6160559354727513,-0.4640984459016577,1.4159253,-0.57452667
1.6605535178392796,1.278922991872788,-0.7153009515391713,1.4088389,-0.5781301
1.6705568522840946,1.383035380864012,-0.7492989350120782,1.4016632,-0.58181465
1.6805601867289095,1.2717665445012842,-0.5236431003745825,1.3944012,-0.58558476
1.6905635211737244,1.5400172898822797,-0.4828192798418946,1.387056,-0.5894402
1.7005668556185394,1.0172726939429193,-0.5322281936704188,1.3796327,-0.5933858
1.7105701900633543,1.365978875089758,-0.5196114601845357,1.3721327,-0.597422
1.7205735245081692,1.5917744264871596,-0.895056040047502,1.364562,-0.6015514
1.7305768589529842,1.254807332475753,-0.5008745622895961,1.3569231,-0.60577667
1.7405801933977991,1.1003236033110348,-0.3721247265222337,1.3492205,-0.61010087
1.750583527842614,1.3868655126096046,-0.4706038870294609,1.341458,-0.61452496
1.760586862287429,1.2399783524546646,-0.479670651174806,1.33364,-0.6190518
1.770590196732244,1.479856410026612,-0.5710180535547921,1.3257693,-0.6236836
1.7805935311770589,1.3486687373705952,-0.5696851914042157,1.31785,-0.6284224
1.7905968656218738,1.177886137871419,-0.6367268286625309,1.309886,-0.6332692
1.8006002000666887,1.278344501958267,-0.5615248078255775,1.3018807,-0.63822854
1.810603534511504,1.4449863235434497,-0.7823277781826354,1.2938371,-0.64329946
1.8206068689563184,1.2700051948479436,-0.4059212588522828,1.2857589,-0.6484858
1.8306102034011336,1.1709154314038328,-0.756149717690553,1.2776483,-0.6537889
1.8406135378459485,1.3064491469652384,-0.5109091349931477,1.2695084,-0.6592115
1.8506168722907637,1.2714182852801186,-0.4430612963546516,1.2613415,-0.66475356
1.8606202067355784,1.391775396994161,-0.521056340758312,1.253149,-0.6704186
1.870623541180393,1.3398756064572157,-0.3031925908807554,1.2449346,-0.67620647
1.880626875625208,1.219434751104398,-0.9579691120243812,1.2366979,-0.6821197
1.8906302100700232,1.4842461933653592,-0.7312866932720211,1.2284415,-0.6881596
1.900633544514838,1.253136409483474,-0.4714827985571426,1.2201658,-0.6943282
1.910636878959653,0.9899080792825976,-0.8610405555345761,1.2118733,-0.700626
1.920640213404468,0.9832934337841208,-0.7978882988804951,1.2035637,-0.7070545
1.930643547849283,1.282613245313486,-0.6057122542090729,1.1952372,-0.7136153
1.9406468822940977,1.2512350848265348,-0.9019279883559252,1.1868938,-0.7203096
1.9506502167389128,0.8563472641763179,-0.687634772701667,1.1785342,-0.7271377
1.960653551183728,1.125106846828868,-0.6327586319180623,1.1701576,-0.73410285
1.970656885628543,1.294117283426771,-0.6869160251853071,1.161764,-0.74120414
1.9806602200733576,1.2957317953252063,-0.6793868512526497,1.1533535,-0.74844205
1.9906635545181728,1.254044167195617,-0.8257252163310271,1.1449242,-0.75582063
2.0006668889629875,1.1403500437287952,-0.6969030318781039,1.1364756,-0.76333845
2.0106702234078027,1.2830625181408235,-0.7920159093537997,1.1280074,-0.77099717
2.0206735578526174,1.23078345491914,-0.7795067447714079,1.1195184,-0.7787992
2.030676892297432,1.12753512319227,-0.6220213250494175,1.1110067,-0.7867447
2.0406802267422472,0.8386976708260294,-0.9478818263537918,1.1024721,-0.79483426
2.0506835611870624,0.907750527145137,-1.1105605287769371,1.0939125,-0.8030704
2.060686895631877,1.0206906498894857,-0.6553576147434136,1.0853266,-0.8114537
2.070690230076692,1.0719789919342266,-0.7455086688694164,1.0767132,-0.819986
2.080693564521507,1.2703036583233884,-0.5835813925746254,1.0680712,-0.82866967
2.090696898966322,1.0886866617627742,-0.5874092872014102,1.0593973,-0.8375052
2.100700233411137,1.104938196569771,-0.9239288865041876,1.0506926,-0.84649456
2.110703567855952,0.993945061098908,-1.0284344532137917,1.0419536,-0.8556415
2.1207069023007667,0.94179346606171,-0.8682581810106738,1.0331783,-0.864946
2.130710236745582,1.1873805862332414,-0.5648131395636189,1.0243663,-0.874411
2.1407135711903966,0.8512640003437233,-0.7725533422353719,1.015515,-0.8840407
2.150716905635212,0.8941752834918963,-0.7690026559971215,1.0066222,-0.89383686
2.1607202400800265,1.0221748243061215,-1.123759075183196,0.99768597,-0.9038037
2.1707235745248417,1.1725765686187073,-0.9489811521361492,0.98870593,-0.9139432
2.1807269089696564,0.9446522832986508,-1.027999569239721,0.979678,-0.92426
2.190730243414471,0.9179089798513954,-0.8128628986807226,0.9706004,-0.9347595
2.2007335778592862,0.9788854787388108,-0.8374676130044173,0.961472,-0.9454447
2.2107369123041014,1.0526851269793471,-0.6986057212496628,0.9522883,-0.9563223
2.220740246748916,0.93800516118303,-1.12839654228651,0.94304854,-0.9673964
2.230743581193731,1.1404315537237826,-0.9669863959133216,0.93374866,-0.97867334
2.240746915638546,1.13835829560804,-0.8703921797596865,0.9243873,-0.9901606
2.250750250083361,0.9422133262528534,-0.8864664116398568,0.91495985,-1.0018634
2.260753584528176,1.245140715927821,-0.6383767537733445,0.90546423,-1.0137922
2.2707569189729906,0.9533881888178432,-0.93730210582802,0.895896,-1.025952
2.2807602534178057,1.0947934017351972,-1.0998616916103912,0.88625234,-1.0383528
2.290763587862621,0.9735752300830912,-0.988858261730837,0.87652916,-1.0510048
2.300766922307436,0.9608358032362422,-1.1222447049738902,0.8667223,-1.0639161
2.3107702567522503,0.6653235120098071,-1.3207518163848972,0.8568267,-1.0771006
2.320773591197065,0.7260307177814903,-1.0914853135838454,0.8468388,-1.0905658
2.3307769256418807,0.8394062979303853,-0.7453046248095532,0.8367527,-1.1043273
2.340780260086696,1.0388940144891083,-1.1937448788840896,0.8265633,-1.1183969
2.35078359453151,0.9146206923918768,-1.1243828884568894,0.81626624,-1.1327869
2.360786928976325,0.8091347785185085,-1.04977199179222,0.8058539,-1.1475142
2.3707902634211404,0.9338414385481588,-1.143081077863331,0.79532117,-1.162592
2.380793597865955,0.9895672788291404,-1.2784886403328886,0.78466064,-1.178037
2.39079693231077,0.8198073225578492,-0.7329492587173991,0.77386683,-1.1938652
2.400800266755585,0.8410241516415862,-0.9234303582166498,0.7629301,-1.2100962
2.4108036012004,0.8098303343350094,-1.0675313065868333,0.75184506,-1.2267457
2.420806935645215,0.7759548148502923,-1.1968810998212185,0.7406034,-1.2438332
2.4308102700900296,0.6557451698262758,-1.123897560479692,0.72919625,-1.2613791
2.4408136045348447,0.6329527162604351,-1.1061927652356576,0.71761614,-1.2794029
2.45081693897966,0.911307822802116,-1.1691182053364613,0.7058534,-1.2979261
2.460820273424474,0.6932197351737245,-1.1745649392738218,0.6938979,-1.3169693
2.4708236078692893,0.6773041400678906,-1.121399295667083,0.6817419,-1.3365546
2.4808269423141045,0.4361429047920925,-1.3316693410812352,0.6693763,-1.3567013
2.49083027675892,0.3992761898876179,-1.5257253892564206,0.65678936,-1.377436
2.5008336112037344,0.8893116361079267,-1.1878838981215334,0.64397186,-1.3987769
2.510836945648549,0.5634293090757305,-1.5688064106394028,0.6309133,-1.4207512
2.520840280093364,0.2130702811478207,-1.446815165576433,0.6176042,-1.4433757
2.5308436145381794,1.0069837332746376,-1.3225260003050603,0.6040335,-1.4666749
2.540846948982994,0.5459254177010351,-1.341089739801205,0.590192,-1.4906708
2.550850283427809,0.3814193852521312,-1.4791865284061516,0.5760674,-1.5153819
2.560853617872624,0.615942830197645,-1.471900611064831,0.5616506,-1.5408293
2.570856952317439,0.7048503881879742,-1.4323658890339042,0.54693264,-1.5670327
2.580860286762254,0.6714307203438792,-1.6130940991728575,0.5319018,-1.594009
2.5908636212070686,0.6905443621101696,-1.2919907964899546,0.5165486,-1.6217741
2.600866955651884,0.3947714413379277,-1.696715660378773,0.5008641,-1.6503447
2.610870290096699,0.724808524240131,-1.6202494886042167,0.48483974,-1.6797329
2.6208736245415136,0.7188797751960033,-1.6866914646813551,0.46846634,-1.7099491
2.6308769589863283,0.7101411866908834,-1.6301484448536152,0.4517358,-1.7410058
2.6408802934311435,0.5139018532309403,-1.4455414891715828,0.4346395,-1.772909
2.6508836278759587,0.4038837387286471,-1.852634040751832,0.41717118,-1.8056647
2.6608869623207734,0.373538167561512,-1.6756921398549378,0.39932412,-1.839274
2.670890296765588,0.1883171420090171,-1.680879708474542,0.3810919,-1.8737415
2.6808936312104032,0.3244011339204826,-1.638190114631902,0.36246747,-1.9090649
2.6908969656552184,0.0277840493835347,-1.963134381373914,0.34344655,-1.9452413
2.700900300100033,0.1153182026288248,-2.004803855037057,0.32402414,-1.9822665
2.710903634544848,0.3864446036252851,-1.9444030986507537,0.30419475,-2.0201344
2.720906968989663,0.2919237763939004,-1.979009272689592,0.28395492,-2.058835
2.730910303434478,0.3406926141184798,-2.1450156708798653,0.26330036,-2.098358
2.740913637879293,0.3960731304035659,-1.9339532080958175,0.24222808,-2.1386926
2.750916972324108,0.3272592821173203,-1.9905221867133611,0.22073333,-2.179825
2.7609203067689227,0.2930102548120565,-1.8104330244885576,0.19881444,-2.2217398
2.770923641213738,0.2141030974026061,-2.204496806557751,0.17646722,-2.2644217
2.7809269756585526,0.0923233027122269,-2.3570625982230324,0.15368931,-2.3078513
2.790930310103368,-0.0035775260840624,-2.380374634096344,0.13047771,-2.3520105
2.8009336445481825,0.1497778039942918,-2.2427742816309064,0.106830284,-2.3968766
2.8109369789929977,0.1448740314790319,-2.454627052249176,0.082744524,-2.4424274
2.8209403134378124,0.248580130455308,-2.276755100015661,0.05821936,-2.488635
2.830943647882627,0.0654725980925513,-2.534438340789999,0.033251926,-2.5354738
2.8409469823274422,0.1470601134382685,-2.4580684376515896,0.007841393,-2.5829132
2.8509503167722574,-0.1775471981176006,-2.547114982707257,-0.018011048,-2.630915
2.860953651217072,0.0533445081396298,-2.7233701290097243,-0.044304803,-2.6794412
2.870956985661887,0.016365760582443,-2.858930648029911,-0.071039036,-2.7284493
2.880960320106702,0.1616419355846593,-2.506542751395409,-0.09820981,-2.7778897
2.890963654551517,-0.1038721791742959,-2.692919207275465,-0.1258126,-2.8277113
2.900966988996332,-0.4552326701220185,-2.9751975887924096,-0.15384002,-2.877852
2.9109703234411466,-0.1661098326361034,-3.017405607798903,-0.18228288,-2.928244
2.9209736578859617,-0.0437300003616614,-2.6122839552686545,-0.21112986,-2.9788148
2.930976992330777,-0.3567768790097064,-3.0931142086401646,-0.24036677,-3.0294828
2.940980326775592,-0.1749180007262704,-2.78160709713606,-0.2699781,-3.0801587
2.9509836612204063,-0.4241012553197349,-3.041690188715568,-0.29994184,-3.1307423
2.960986995665221,0.0013795033707268,-3.3823871738793607,-0.3302365,-3.1811285
2.9709903301100367,-0.4956045949028785,-3.2533515674693407,-0.36083347,-3.2311954
2.980993664554852,-0.4137155644149445,-3.122507844401789,-0.39170521,-3.2808173
2.990996998999666,-0.3321083719914112,-3.564408232396014,-0.42281812,-3.3298535
3.001000333444481,-0.3243126904638214,-3.437504938504865,-0.45413858,-3.3781521
3.0110036678892964,-0.2442481520457062,-3.496420217775931,-0.48562723,-3.4255478
3.021007002334111,-0.5652069574985772,-3.3709592640890924,-0.51724726,-3.4718647
3.031010336778926,-0.3900651686001292,-3.432928725186046,-0.54895765,-3.5169058
3.041013671223741,-0.7926020733673914,-3.465337195341454,-0.5807186,-3.5604641
3.051017005668556,-0.7306119053397111,-3.554237818097725,-0.61249095,-3.6023152
3.061020340113371,-0.8251472145832967,-3.563347595267748,-0.6442378,-3.6422162
3.0710236745581856,-0.7690868240043803,-3.86041690630978,-0.67592627,-3.6799064
3.0810270090030007,-0.5778901666224633,-3.6661268630925767,-0.70752686,-3.7151082
3.091030343447816,-0.8142470526515937,-3.51532915280322,-0.73901707,-3.7475212
3.10103367789263,-0.8257189893046356,-3.754745071792303,-0.7703789,-3.7768254
3.1110370123374453,-0.7569972671977906,-3.874618989981813,-0.8016078,-3.802687
3.1210403467822605,-0.7645760943569182,-3.8789649261219226,-0.8327028,-3.824745
3.131043681227076,-0.93505873567066,-3.606602987097583,-0.86367744,-3.8426275
3.1410470156718904,-1.067592196116592,-4.179369553747443,-0.89455205,-3.8559475
3.151050350116705,-0.7081161325099139,-3.4356757163195444,-0.9253593,-3.8643074
3.16105368456152,-1.0487858451838474,-4.103219928973901,-0.9561388,-3.8673046
3.1710570190063354,-1.0727206614125622,-3.844109095527217,-0.9869396,-3.8645415
3.18106035345115,-1.092632711161292,-3.950430197369071,-1.017815,-3.855634
3.191063687895965,-1.0149812869323074,-3.6806975054636606,-1.0488238,-3.8402255
3.20106702234078,-1.363556839173417,-3.624128963538093,-1.0800198,-3.8179967
3.211070356785595,-0.8686191312030591,-3.666548067463567,-1.1114546,-3.7886875
3.22107369123041,-1.263830177760975,-3.6707281510963794,-1.1431701,-3.752108
3.2310770256752246,-1.1571765227530575,-3.8599565774322624,-1.1751952,-3.708153
3.24108036012004,-1.2605068112887168,-3.603824504684011,-1.2075429,-3.6568184
3.251083694564855,-1.0431035919825355,-3.510416681331109,-1.2402041,-3.5982049
3.2610870290096696,-1.1045646498335282,-3.583227977037899,-1.2731491,-3.5325243
3.2710903634544843,-1.3004370250395536,-3.2977142182308867,-1.3063269,-3.4600937
3.2810936978992995,-1.551920065846219,-3.241832135983232,-1.3396617,-3.3813353
3.2910970323441147,-1.271934679328205,-3.2350037232098883,-1.3730614,-3.2967472
3.3011003667889294,-1.7390245219935585,-3.102592717421465,-1.4064174,-3.2068956
3.311103701233744,-1.651137116646512,-3.060754047540297,-1.4396111,-3.1123922
3.3211070356785592,-1.5576412366669168,-3.171045599182123,-1.4725165,-3.0138721
3.3311103701233744,-1.8164292832752045,-2.745499391005767,-1.5050101,-2.911971
3.341113704568189,-1.6801768013395348,-3.1024711512991794,-1.536966,-2.8073227
3.351117039013004,-1.5106872668608011,-2.575094819662683,-1.5682745,-2.7005298
3.361120373457819,-1.7610843382897228,-2.7105188600617844,-1.5988346,-2.5921674
3.371123707902634,-1.5531708005010472,-2.356913839558531,-1.6285614,-2.4827752
3.381127042347449,-1.344646890808978,-2.2422939581665013,-1.6573861,-2.3728633
3.391130376792264,-1.6663416273831435,-2.2264374692540128,-1.6852559,-2.26291
3.4011337112370787,-1.6234149290789666,-2.0041491091135386,-1.7121292,-2.1533709
3.411137045681894,-1.578592330845339,-2.0734097303646224,-1.7379776,-2.0446815
3.4211403801267086,-1.8510802446160444,-1.9654910359179825,-1.7627786,-1.9372576
3.431143714571524,-1.6855793708344355,-1.5687084519653325,-1.7865124,-1.8314914
3.4411470490163385,-1.8904843563625136,-1.7587353053305452,-1.8091576,-1.7277602
3.4511503834611537,-1.7910506735102751,-1.6354253049788972,-1.8306912,-1.6264037
